0.050,0.000
0.150,0.000
0.250,1.667
0.350,3.333
0.450,1.667
0.550,0.000
0.650,0.000
0.750,0.000
0.850,0.000
0.950,0.000
1.050,1.667
1.150,0.000
1.250,1.667
1.350,0.000
1.450,1.667
1.550,0.000
1.650,0.000
1.750,1.667
1.850,1.667
1.950,0.000
2.050,0.000
2.150,0.000
2.250,0.000
2.350,1.667
2.450,0.000
2.550,1.667
2.650,0.000
2.750,0.000
2.850,0.000
2.950,3.333
3.050,1.667
3.150,1.667
3.250,1.667
3.350,0.000
3.450,1.667
3.550,0.000
3.650,0.000
3.750,1.667
3.850,0.000
3.950,1.667
4.050,0.000
4.150,0.000
4.250,0.000
4.350,0.000
4.450,0.000
4.550,0.000
4.650,1.667
4.750,3.333
4.850,0.000
4.950,1.667
5.050,0.000
5.150,1.667
5.250,0.000
5.350,0.000
5.450,0.000
5.550,0.000
5.650,0.000
5.750,1.667
5.850,0.000
5.950,0.000
6.050,0.000
6.150,0.000
6.250,0.000
6.350,0.000
6.450,0.000
6.550,0.000
6.650,0.000
6.750,0.000
6.850,0.000
6.950,0.000
7.050,1.667
7.150,1.667
7.250,0.000
7.350,1.667
7.450,0.000
7.550,1.667
7.650,0.000
7.750,0.000
7.850,0.000
7.950,1.667
8.050,1.667
8.150,0.000
8.250,1.667
8.350,0.000
8.450,5.000
8.550,3.333
8.650,1.667
8.750,0.000
8.850,0.000
8.950,1.667
9.050,3.333
9.150,1.667
9.250,0.000
9.350,1.667
9.450,0.000
9.550,0.000
9.650,1.667
9.750,1.667
9.850,0.000
9.950,3.333
